date,rent,beds,baths,type,rent_category,frequency,furnishing,age_of_listing_in_days,location,city
2/6/2024,170000,3,4,Apartment,High,Yearly,Unfurnished,75,Al Reem Island,Abu Dhabi
2/6/2024,90000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,142500,2,3,Apartment,High,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,90000,1,1,Apartment,Medium,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,78000,1,1,Apartment,Medium,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,140000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,170000,2,3,Apartment,High,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,115000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,115000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,61000,3,3,Apartment,Low,Yearly,Unfurnished,75,Al Khalidiyah,Abu Dhabi
2/6/2024,45000,1,1,Apartment,Low,Yearly,Unfurnished,75,Al Muroor,Abu Dhabi
2/6/2024,42000,1,1,Apartment,Low,Yearly,Unfurnished,75,Al Shamkha,Abu Dhabi
2/6/2024,72000,1,2,Apartment,Medium,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,120000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,620000,5,7,Villa,High,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,115000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,38000,1,1,Apartment,Low,Yearly,Unfurnished,75,Khalifa City,Abu Dhabi
2/6/2024,240000,3,4,Apartment,High,Yearly,Furnished,75,Corniche Road,Abu Dhabi
2/6/2024,140000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,110000,1,2,Apartment,Medium,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,65000,1,1,Apartment,Low,Yearly,Furnished,75,Masdar City,Abu Dhabi
2/6/2024,275000,2,2,Villa,High,Yearly,Furnished,75,The Marina,Abu Dhabi
2/6/2024,95000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,95000,3,4,Apartment,Medium,Yearly,Unfurnished,75,Al Reem Island,Abu Dhabi
2/6/2024,38000,0,1,Apartment,Low,Yearly,Unfurnished,75,Al Ghadeer,Abu Dhabi
2/6/2024,92500,1,2,Apartment,Medium,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,50000,2,2,Apartment,Low,Yearly,Unfurnished,75,Al Nahyan,Abu Dhabi
2/6/2024,190000,4,5,Apartment,High,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,180000,2,3,Apartment,High,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,125000,3,4,Townhouse,Medium,Yearly,Unfurnished,75,Al Salam Street,Abu Dhabi
2/6/2024,259000,2,3,Apartment,High,Yearly,Unfurnished,75,The Marina,Abu Dhabi
2/6/2024,950000,6,7,Villa,High,Yearly,Furnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,200000,2,3,Apartment,High,Yearly,Furnished,75,The Marina,Abu Dhabi
2/6/2024,145000,5,5,Villa,High,Yearly,Unfurnished,75,Al Bahia,Abu Dhabi
2/6/2024,150000,3,4,Apartment,High,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,145000,2,3,Apartment,High,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,152500,2,3,Apartment,High,Yearly,Unfurnished,75,Saadiyat Island,Abu Dhabi
2/6/2024,329000,4,5,Villa,High,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,200000,3,4,Townhouse,High,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,185000,3,4,Apartment,High,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,130000,2,3,Apartment,Medium,Yearly,Unfurnished,75,Al Raha Beach,Abu Dhabi
2/6/2024,195000,3,4,Townhouse,High,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,150000,2,3,Townhouse,High,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,380000,4,5,Villa,High,Yearly,Unfurnished,75,Yas Island,Abu Dhabi
2/6/2024,21000,1,1,Apartment,Low,Yearly,Unfurnished,75,Al Nuaimiya,Ajman
2/6/2024,115000,5,7,Villa,Medium,Yearly,Unfurnished,75,Al Zahya,Ajman
2/6/2024,110000,5,8,Villa,Medium,Yearly,Unfurnished,75,Al Mowaihat,Ajman
2/6/2024,120000,5,7,Villa,Medium,Yearly,Unfurnished,75,Al Mowaihat,Ajman
2/6/2024,100000,5,7,Villa,Medium,Yearly,Unfurnished,75,Al Mowaihat,Ajman
2/7/2024,144998,2,3,Townhouse,High,Yearly,Unfurnished,74,Yas Island,Abu Dhabi
2/7/2024,59000,1,2,Apartment,Low,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,100000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,65000,2,2,Apartment,Low,Yearly,Unfurnished,74,Tourist Club Area (TCA),Abu Dhabi
2/7/2024,52000,2,2,Apartment,Low,Yearly,Unfurnished,74,Al Falah Street,Abu Dhabi
2/7/2024,100000,1,1,Apartment,Medium,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,100000,1,1,Apartment,Medium,Yearly,Furnished,74,Yas Island,Abu Dhabi
2/7/2024,152000,1,2,Apartment,High,Yearly,Unfurnished,74,Saadiyat Island,Abu Dhabi
2/7/2024,34000,0,1,Apartment,Low,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,95000,1,1,Apartment,Medium,Yearly,Furnished,74,Yas Island,Abu Dhabi
2/7/2024,180000,1,2,Apartment,High,Yearly,Unfurnished,74,Saadiyat Island,Abu Dhabi
2/7/2024,100000,1,1,Apartment,Medium,Yearly,Furnished,74,Yas Island,Abu Dhabi
2/7/2024,150000,1,2,Apartment,High,Yearly,Furnished,74,The Marina,Abu Dhabi
2/7/2024,77000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,115000,1,2,Apartment,Medium,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,150000,1,2,Apartment,High,Yearly,Furnished,74,Al Reem Island,Abu Dhabi
2/7/2024,130000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,155000,2,3,Townhouse,High,Yearly,Unfurnished,74,Yas Island,Abu Dhabi
2/7/2024,160000,3,4,Apartment,High,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,125000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Sheikh Khalifa Bin Zayed Street,Abu Dhabi
2/7/2024,73000,3,3,Apartment,Medium,Yearly,Unfurnished,74,Electra Street,Abu Dhabi
2/7/2024,129999,3,4,Apartment,Medium,Yearly,Unfurnished,74,Rawdhat Abu Dhabi,Abu Dhabi
2/7/2024,160000,3,4,Apartment,High,Yearly,Unfurnished,74,Saadiyat Island,Abu Dhabi
2/7/2024,55000,1,2,Apartment,Low,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,149999,4,6,Apartment,High,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,119888,2,3,Apartment,Medium,Yearly,Furnished,74,Khalifa City,Abu Dhabi
2/7/2024,70000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,55000,2,3,Apartment,Low,Yearly,Unfurnished,74,Airport Street,Abu Dhabi
2/7/2024,80000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,440000,4,5,Villa,High,Yearly,Furnished,74,Yas Island,Abu Dhabi
2/7/2024,75000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Al Salam Street,Abu Dhabi
2/7/2024,130000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,250000,2,2,Apartment,High,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,120000,4,5,Villa,Medium,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,85000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,50000,1,2,Apartment,Low,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,230000,7,10,Villa,High,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,150000,5,7,Villa,High,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,60000,1,2,Apartment,Low,Yearly,Unfurnished,74,Electra Street,Abu Dhabi
2/7/2024,37000,1,1,Apartment,Low,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,125000,4,6,Villa,Medium,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,65000,3,4,Apartment,Low,Yearly,Unfurnished,74,Airport Street,Abu Dhabi
2/7/2024,280000,6,10,Villa,High,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,57000,1,2,Apartment,Low,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,70000,2,2,Apartment,Medium,Yearly,Unfurnished,74,Electra Street,Abu Dhabi
2/7/2024,52000,2,2,Apartment,Low,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,90000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Electra Street,Abu Dhabi
2/7/2024,39000,1,1,Apartment,Low,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,90000,3,5,Apartment,Medium,Yearly,Unfurnished,74,Al Bahia,Abu Dhabi
2/7/2024,110000,2,2,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,65000,3,3,Apartment,Low,Yearly,Unfurnished,74,Hamdan Street,Abu Dhabi
2/7/2024,125000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,55000,1,2,Apartment,Low,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,65000,3,4,Apartment,Low,Yearly,Unfurnished,74,Corniche Road,Abu Dhabi
2/7/2024,250000,6,8,Villa,High,Yearly,Unfurnished,74,Madinat Al Riyadh,Abu Dhabi
2/7/2024,150000,5,5,Villa,High,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,90000,2,3,Villa,Medium,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,200000,4,5,Apartment,High,Yearly,Unfurnished,74,Corniche Area,Abu Dhabi
2/7/2024,89999,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,115000,3,4,Villa,Medium,Yearly,Unfurnished,74,Al Reef,Abu Dhabi
2/7/2024,90000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Al Salam Street,Abu Dhabi
2/7/2024,117000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,30000,1,1,Apartment,Low,Yearly,Unfurnished,74,Al Rahba,Abu Dhabi
2/7/2024,94999,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,220000,5,6,Villa,High,Yearly,Unfurnished,74,Madinat Al Riyadh,Abu Dhabi
2/7/2024,70000,3,3,Apartment,Medium,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,94999,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,135000,3,4,Apartment,Medium,Yearly,Furnished,74,Al Reem Island,Abu Dhabi
2/7/2024,190000,3,4,Villa,High,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,125000,5,6,Villa,Medium,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,145000,2,3,Apartment,High,Yearly,Furnished,74,Al Reem Island,Abu Dhabi
2/7/2024,42999,1,1,Apartment,Low,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,47225,2,2,Apartment,Low,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,85000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Hamdan Street,Abu Dhabi
2/7/2024,80000,3,4,Villa,Medium,Yearly,Unfurnished,74,Al Bahia,Abu Dhabi
2/7/2024,150000,5,7,Villa,High,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,27000,0,1,Apartment,Low,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,75000,3,3,Apartment,Medium,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,60000,1,2,Apartment,Low,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,210000,3,4,Apartment,High,Yearly,Unfurnished,74,Hamdan Street,Abu Dhabi
2/7/2024,140000,4,6,Apartment,Medium,Yearly,Unfurnished,74,Hamdan Street,Abu Dhabi
2/7/2024,145000,3,4,Apartment,High,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,150000,3,4,Apartment,High,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,135000,4,5,Apartment,Medium,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,140000,5,7,Villa,Medium,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,58000,2,3,Penthouse,Low,Yearly,Unfurnished,74,Airport Street,Abu Dhabi
2/7/2024,205000,4,5,Townhouse,High,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,89999,2,3,Villa,Medium,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,120000,1,2,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,120000,5,5,Villa,Medium,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,194999,3,3,Apartment,High,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,175000,3,4,Villa,High,Yearly,Unfurnished,74,Al Raha Gardens,Abu Dhabi
2/7/2024,85000,1,1,Apartment,Medium,Yearly,Furnished,74,Al Reem Island,Abu Dhabi
2/7/2024,100000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Al Najda Street,Abu Dhabi
2/7/2024,250000,7,8,Villa,High,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,150000,5,7,Villa,High,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,75000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Al Najda Street,Abu Dhabi
2/7/2024,47000,1,1,Apartment,Low,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,105000,2,3,Apartment,Medium,Yearly,Furnished,74,Al Reem Island,Abu Dhabi
2/7/2024,195000,3,4,Townhouse,High,Yearly,Unfurnished,74,Yas Island,Abu Dhabi
2/7/2024,42000,0,1,Apartment,Low,Yearly,Furnished,74,Hadbat Al Zaafran,Abu Dhabi
2/7/2024,175000,5,6,Villa,High,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,90000,2,4,Apartment,Medium,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,72000,3,3,Apartment,Medium,Yearly,Unfurnished,74,Airport Street,Abu Dhabi
2/7/2024,70000,1,2,Apartment,Medium,Yearly,Unfurnished,74,Eastern Road,Abu Dhabi
2/7/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,74,Airport Street,Abu Dhabi
2/7/2024,200000,3,4,Apartment,High,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,50000,2,1,Apartment,Low,Yearly,Unfurnished,74,Al Muroor,Abu Dhabi
2/7/2024,230000,7,11,Villa,High,Yearly,Unfurnished,74,Mohammed Bin Zayed City,Abu Dhabi
2/7/2024,170000,3,4,Apartment,High,Yearly,Furnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,180000,4,5,Apartment,High,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,94000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,64999,1,1,Apartment,Low,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,83999,2,2,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,103000,0,1,Apartment,Medium,Yearly,Furnished,74,Saadiyat Island,Abu Dhabi
2/7/2024,98000,2,2,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,80000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Al Muroor,Abu Dhabi
2/7/2024,165000,4,4,Villa,High,Yearly,Unfurnished,74,Al Khalidiyah,Abu Dhabi
2/7/2024,75000,4,4,Apartment,Medium,Yearly,Unfurnished,74,Al Bahia,Abu Dhabi
2/7/2024,180000,6,6,Villa,High,Yearly,Unfurnished,74,Al Mushrif,Abu Dhabi
2/7/2024,39500,1,1,Apartment,Low,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,80000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,100000,2,4,Apartment,Medium,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,80000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,43000,0,1,Apartment,Low,Yearly,Unfurnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,190000,3,4,Apartment,High,Yearly,Unfurnished,74,Yas Island,Abu Dhabi
2/7/2024,400000,7,8,Villa,High,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,26000,0,1,Apartment,Low,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,125000,3,4,Apartment,Medium,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,115000,3,4,Villa,Medium,Yearly,Unfurnished,74,Al Samha,Abu Dhabi
2/7/2024,80000,3,2,Apartment,Medium,Yearly,Unfurnished,74,Khalifa City,Abu Dhabi
2/7/2024,115000,3,4,Villa,Medium,Yearly,Unfurnished,74,Shakhbout City,Abu Dhabi
2/7/2024,75000,3,3,Apartment,Medium,Yearly,Unfurnished,74,Al Muroor,Abu Dhabi
2/7/2024,120000,4,6,Villa,Medium,Yearly,Unfurnished,74,Al Shamkha,Abu Dhabi
2/7/2024,74000,2,3,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,175000,3,4,Townhouse,High,Yearly,Unfurnished,74,Yas Island,Abu Dhabi
2/7/2024,180000,6,6,Villa,High,Yearly,Unfurnished,74,Al Mushrif,Abu Dhabi
2/7/2024,180000,3,4,Townhouse,High,Yearly,Unfurnished,74,Yas Island,Abu Dhabi
2/7/2024,150000,4,5,Villa,High,Yearly,Unfurnished,74,Baniyas,Abu Dhabi
2/7/2024,60000,2,3,Apartment,Low,Yearly,Unfurnished,74,Defence Street,Abu Dhabi
2/7/2024,270000,3,2,Apartment,High,Yearly,Furnished,74,Al Raha Beach,Abu Dhabi
2/7/2024,112500,2,2,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,129999,3,4,Apartment,Medium,Yearly,Unfurnished,74,Al Reem Island,Abu Dhabi
2/7/2024,100000,5,7,Villa,Medium,Yearly,Unfurnished,74,Al Yasmeen,Ajman
2/8/2024,180000,3,4,Apartment,High,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,130000,3,4,Apartment,Medium,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,100000,2,3,Apartment,Medium,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,100000,3,3,Apartment,Medium,Yearly,Unfurnished,73,Al Khalidiyah,Abu Dhabi
2/8/2024,95000,2,2,Apartment,Medium,Yearly,Unfurnished,73,Yas Island,Abu Dhabi
2/8/2024,55000,2,2,Apartment,Low,Yearly,Unfurnished,73,Electra Street,Abu Dhabi
2/8/2024,160000,4,5,Townhouse,High,Yearly,Unfurnished,73,Al Raha Gardens,Abu Dhabi
2/8/2024,160000,5,7,Villa,High,Yearly,Unfurnished,73,Mohammed Bin Zayed City,Abu Dhabi
2/8/2024,95000,2,3,Apartment,Medium,Yearly,Furnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,180000,3,4,Apartment,High,Yearly,Unfurnished,73,Saadiyat Island,Abu Dhabi
2/8/2024,95000,2,3,Apartment,Medium,Yearly,Unfurnished,73,Al Reem Island,Abu Dhabi
2/8/2024,32000,0,1,Apartment,Low,Yearly,Unfurnished,73,Electra Street,Abu Dhabi
2/8/2024,150000,5,6,Villa,High,Yearly,Unfurnished,73,Khalifa City,Abu Dhabi
2/8/2024,130000,3,4,Villa,Medium,Yearly,Furnished,73,Al Samha,Abu Dhabi
2/8/2024,145000,3,4,Townhouse,High,Yearly,Unfurnished,73,Al Raha Gardens,Abu Dhabi
2/8/2024,29000,0,1,Apartment,Low,Yearly,Unfurnished,73,Khalifa City,Abu Dhabi
2/8/2024,80000,3,4,Villa,Medium,Yearly,Unfurnished,73,Al Rahba,Abu Dhabi
2/8/2024,68888,1,1,Apartment,Medium,Yearly,Furnished,73,Al Reem Island,Abu Dhabi
2/8/2024,70000,2,3,Apartment,Medium,Yearly,Unfurnished,73,Al Najda Street,Abu Dhabi
2/8/2024,135000,5,6,Villa,Medium,Yearly,Unfurnished,73,Al Bahia,Abu Dhabi
2/8/2024,68000,1,2,Apartment,Medium,Yearly,Furnished,73,Al Rawdah,Abu Dhabi
2/8/2024,48000,1,2,Apartment,Low,Yearly,Unfurnished,73,Al Ghadeer,Abu Dhabi
2/8/2024,90000,4,5,Apartment,Medium,Yearly,Unfurnished,73,Al Shamkha,Abu Dhabi
2/8/2024,50000,2,2,Apartment,Low,Yearly,Unfurnished,73,Al Wahdah,Abu Dhabi
2/8/2024,110000,2,2,Apartment,Medium,Yearly,Unfurnished,73,Al Reem Island,Abu Dhabi
2/8/2024,32000,0,1,Apartment,Low,Yearly,Furnished,73,Khalifa City,Abu Dhabi
2/8/2024,48000,2,2,Apartment,Low,Yearly,Unfurnished,73,Mohammed Bin Zayed City,Abu Dhabi
2/8/2024,54000,2,2,Apartment,Low,Yearly,Unfurnished,73,Al Muroor,Abu Dhabi
2/8/2024,105000,2,4,Apartment,Medium,Yearly,Unfurnished,73,Al Reem Island,Abu Dhabi
2/8/2024,104991,2,3,Apartment,Medium,Yearly,Unfurnished,73,Al Reem Island,Abu Dhabi
2/8/2024,61999,2,3,Apartment,Low,Yearly,Unfurnished,73,Shakhbout City,Abu Dhabi
2/8/2024,70000,1,2,Apartment,Medium,Yearly,Unfurnished,73,Masdar City,Abu Dhabi
2/8/2024,97000,2,3,Apartment,Medium,Yearly,Unfurnished,73,Khalifa City,Abu Dhabi
2/8/2024,150000,5,5,Villa,High,Yearly,Unfurnished,73,Mohammed Bin Zayed City,Abu Dhabi
2/8/2024,79999,3,3,Apartment,Medium,Yearly,Unfurnished,73,Corniche Area,Abu Dhabi
2/8/2024,35000,1,2,Apartment,Low,Yearly,Unfurnished,73,Mohammed Bin Zayed City,Abu Dhabi
2/8/2024,190000,3,4,Villa,High,Yearly,Unfurnished,73,Khalifa City,Abu Dhabi
2/8/2024,120000,4,6,Villa,Medium,Yearly,Unfurnished,73,Mohammed Bin Zayed City,Abu Dhabi
2/8/2024,180000,3,4,Townhouse,High,Yearly,Unfurnished,73,Yas Island,Abu Dhabi
2/8/2024,110000,3,4,Villa,Medium,Yearly,Unfurnished,73,Al Reef,Abu Dhabi
2/8/2024,145000,3,4,Apartment,High,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,140000,3,4,Apartment,Medium,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,125000,3,4,Apartment,Medium,Yearly,Unfurnished,73,Al Reem Island,Abu Dhabi
2/8/2024,100000,2,3,Apartment,Medium,Yearly,Unfurnished,73,Baniyas,Abu Dhabi
2/8/2024,42000,2,2,Apartment,Low,Yearly,Unfurnished,73,Al Wahdah,Abu Dhabi
2/8/2024,57000,1,1,Apartment,Low,Yearly,Unfurnished,73,Yas Island,Abu Dhabi
2/8/2024,80000,1,1,Apartment,Medium,Yearly,Furnished,73,Al Reem Island,Abu Dhabi
2/8/2024,155000,3,5,Apartment,High,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,70000,2,2,Apartment,Medium,Yearly,Unfurnished,73,Al Salam Street,Abu Dhabi
2/8/2024,50000,2,2,Apartment,Low,Yearly,Unfurnished,73,Mohammed Bin Zayed City,Abu Dhabi
2/8/2024,99999,2,4,Apartment,Medium,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,260000,10,11,Villa,High,Yearly,Unfurnished,73,Shakhbout City,Abu Dhabi
2/8/2024,40000,2,1,Apartment,Low,Yearly,Unfurnished,73,Al Rahba,Abu Dhabi
2/8/2024,57000,1,2,Apartment,Low,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,235000,4,5,Apartment,High,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,103000,2,4,Apartment,Medium,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,179265,4,5,Townhouse,High,Yearly,Unfurnished,73,Khalifa City,Abu Dhabi
2/8/2024,60000,2,3,Apartment,Low,Yearly,Unfurnished,73,Mohammed Bin Zayed City,Abu Dhabi
2/8/2024,150000,3,4,Apartment,High,Yearly,Unfurnished,73,Al Reem Island,Abu Dhabi
2/8/2024,59999,1,2,Apartment,Low,Yearly,Unfurnished,73,Al Reem Island,Abu Dhabi
2/8/2024,54000,2,2,Apartment,Low,Yearly,Unfurnished,73,Al Reem Island,Abu Dhabi
2/8/2024,179999,4,5,Apartment,High,Yearly,Unfurnished,73,Corniche Road,Abu Dhabi
2/8/2024,260000,6,7,Villa,High,Yearly,Unfurnished,73,Between Two Bridges (Bain Al Jessrain),Abu Dhabi
2/8/2024,59999,1,2,Apartment,Low,Yearly,Unfurnished,73,Saadiyat Island,Abu Dhabi
2/8/2024,47000,0,1,Apartment,Low,Yearly,Unfurnished,73,Al Raha Beach,Abu Dhabi
2/8/2024,38000,1,1,Apartment,Low,Yearly,Unfurnished,73,Khalifa City,Abu Dhabi
2/8/2024,230000,8,10,Villa,High,Yearly,Unfurnished,73,Al Shamkha,Abu Dhabi
2/8/2024,118000,3,4,Apartment,Medium,Yearly,Unfurnished,73,Khalifa City,Abu Dhabi
2/8/2024,120000,4,5,Apartment,Medium,Yearly,Unfurnished,73,Electra Street,Abu Dhabi
